order_id;customer_id;order_date;order_value;
O05435;C0435;02/09/2025;-106,6;
O05436;C0436;15/09/2025;-128,9;
O05437;C0437;28/09/2025;-151,4;
O05438;C0438;11/10/2025;-174,1;
O05439;C0439;24/10/2025;-197;
O05440;C0440;06/11/2025;-40,1;
O05441;C0441;19/11/2025;-63,4;
O05442;C0442;02/12/2025;-86,9;
O05443;C0443;15/12/2025;-110,6;
O05444;C0444;28/12/2025;-134,5;
O05445;C0445;10/01/2026;-158,6;
O05446;C0446;23/01/2026;-179,2;
O05447;C0447;06/02/2024;-23,7;
O05448;C0448;19/02/2024;-44,7;
O05449;C0449;03/03/2024;-69,6;
O05450;C0450;16/03/2024;-91;
O05451;C0451;29/03/2024;-116,3;
O05452;C0452;11/04/2024;-138,1;
O05453;C0453;24/04/2024;-160,1;
O05454;C0454;07/05/2024;-182,3;
O05455;C0455;20/05/2024;-28,4;
O05456;C0456;02/06/2024;-51;
O05457;;15/06/2024;-73,8;
O05458;C0458;28/06/2024;-96,8;
O05459;C0459;11/07/2024;-120;
O05460;C0460;24/07/2024;-143,4;
O05461;C0461;06/08/2024;-163,3;
O05462;C0462;19/08/2024;-187,1;
O05463;C0463;01/09/2024;-31,1;
O05464;C0464;14/09/2024;-55,3;
O05465;C0465;27/09/2024;-76;
O05466;C0466;10/10/2024;-100,6;
O05467;C0467;23/10/2024;-121,7;
O05468;C0468;05/11/2024;-146,7;
O05469;C0469;18/11/2024;-168,2;
O05470;;01/12/2024;-193,6;
O05471;C0471;14/12/2024;-35,5;
O05472;C0472;27/12/2024;-57,6;
O05473;C0473;09/01/2025;-79,9;
O05474;;22/01/2025;-102,4;
O05475;C0475;04/02/2025;-125,1;
O05476;C0476;17/02/2025;-148;
O05477;C0477;02/03/2025;-171,1;
O05478;C0478;15/03/2025;-194,4;
O05479;C0479;28/03/2025;-37,9;
O05480;C0480;10/04/2025;-61,6;
O05481;C0481;23/04/2025;-85,5;
O05482;C0482;06/05/2025;-109,6;
O05483;C0483;19/05/2025;-130,2;
O05484;C0484;01/06/2025;-154,7;
O05485;C0485;14/06/2025;-175,7;
O05486;C0486;27/06/2025;-200,6;
O05487;C0487;10/07/2025;-42;
O05488;C0488;23/07/2025;-67,3;
O05489;C0489;05/08/2025;-89,1;
O05490;C0490;18/08/2025;-111,1;
O05491;C0491;31/08/2025;-133,3;
O05492;C0492;13/09/2025;-159,4;
O05493;C0493;26/09/2025;-182;
O05494;C0494;09/10/2025;-24,8;
O05495;C0495;22/10/2025;-47,8;
O05496;C0496;04/11/2025;-71;
O05497;C0497;17/11/2025;-94,4;
O05498;C0498;30/11/2025;-114,3;
O05499;C0499;13/12/2025;-138,1;
O05500;C0500;26/12/2025;-162,1;
O05501;C0501;08/01/2026;-186,3;
O05502;C0502;21/01/2026;-27;
O05503;C0503;03/02/2026;-51,6;
O05504;C0504;17/02/2024;-72,7;
O05505;C0505;01/03/2024;-97,7;
O05506;C0506;14/03/2024;-119,2;
O05507;C0507;27/03/2024;-144,6;
O05508;C0508;09/04/2024;-166,5;
O05509;C0509;22/04/2024;-188,6;
O05510;C0510;05/05/2024;-30,9;
O05511;C0511;18/05/2024;-53,4;
O05512;C0512;31/05/2024;-76,1;
O05513;C0513;13/06/2024;-99;
O05514;C0514;26/06/2024;-122,1;
O05515;C0515;09/07/2024;-145,4;
O05516;C0516;22/07/2024;-168,9;
O05517;C0517;04/08/2024;-192,6;
O05518;C0518;17/08/2024;-36,5;
O05519;C0519;30/08/2024;-60,6;
O05520;C0520;12/09/2024;-81,2;
O05521;C0521;25/09/2024;-105,7;
O05522;C0522;08/10/2024;-126,7;
O05523;C0523;21/10/2024;-151,6;
O05524;C0524;03/11/2024;-173;
O05525;C0525;16/11/2024;-198,3;
O05526;C0526;29/11/2024;-40,1;
O05527;C0527;12/12/2024;-62,1;
O05528;C0528;25/12/2024;-84,3;
O05529;C0529;07/01/2025;-110,4;
O05530;C0530;20/01/2025;-133;
O05531;C0531;02/02/2025;-155,8;
O05532;C0532;15/02/2025;-178,8;
O05533;C0533;28/02/2025;-202;
O05534;C0534;13/03/2025;-45,4;
O05535;C0535;26/03/2025;-65,3;
O05536;C0536;08/04/2025;-89,1;
O05537;C0537;21/04/2025;-113,1;
O05538;C0538;04/05/2025;-137,3;
O05539;C0539;17/05/2025;-158;
O05540;C0540;30/05/2025;-182,6;
O05541;C0541;12/06/2025;-23,7;
O05542;C0542;25/06/2025;-48,7;
O05543;C0543;08/07/2025;-70,2;
O05544;C0544;21/07/2025;-95,6;
O05545;C0545;03/08/2025;-117,5;
O05546;C0546;16/08/2025;-139,6;
O05547;C0547;29/08/2025;-161,9;
O05548;C0548;11/09/2025;-184,4;
O05549;C0549;24/09/2025;-27,1;
O05550;C0550;07/10/2025;-50;
O05551;C0551;20/10/2025;-73,1;
O05552;C0552;02/11/2025;-96,4;
O05553;C0553;15/11/2025;-119,9;
O05554;C0554;28/11/2025;-143,6;
O05555;C0555;11/12/2025;-167,5;
O05556;C0556;24/12/2025;-191,6;
O05557;C0557;06/01/2026;-32,2;
O05558;C0558;19/01/2026;-56,7;
O05559;C0559;01/02/2026;-77,7;
O05560;C0560;15/02/2024;-102,6;
O05561;C0561;28/02/2024;-124;
O05562;C0562;12/03/2024;-149,3;
O05563;C0563;25/03/2024;-171,1;
O05564;C0564;07/04/2024;-193,1;
O05565;C0565;20/04/2024;-35,3;
O05566;C0566;03/05/2024;-61,4;
O05567;C0567;16/05/2024;-84;
O05568;C0568;29/05/2024;-106,8;
O05569;C0569;11/06/2024;-129,8;
O05570;C0570;24/06/2024;-153;
O05571;C0571;07/07/2024;-176,4;
O05572;C0572;20/07/2024;-196,3;
O05573;C0573;02/08/2024;-40,1;
O05574;C0574;15/08/2024;-64,1;
O05575;C0575;28/08/2024;-88,3;
O05576;C0576;10/09/2024;-109;
O05577;C0577;23/09/2024;-133,6;
O05578;C0578;06/10/2024;-154,7;
O05579;C0579;19/10/2024;-179,7;
O05580;C0580;01/11/2024;-21,2;
O05581;C0581;14/11/2024;-46,6;
O05582;C0582;27/11/2024;-68,5;
O05583;C0583;10/12/2024;-90,6;
O05584;C0584;23/12/2024;-112,9;
O05585;C0585;05/01/2025;-135,4;
O05586;C0586;18/01/2025;-158,1;
O05587;C0587;31/01/2025;-181;
O05588;C0588;13/02/2025;-24,1;
O05589;C0589;26/02/2025;-47,4;
O05590;C0590;11/03/2025;-70,9;
O05591;C0591;24/03/2025;-94,6;
O05592;C0592;06/04/2025;-118,5;
O05593;C0593;19/04/2025;-142,6;
O05594;C0594;02/05/2025;-163,2;
O05595;C0595;15/05/2025;-187,7;
O05596;C0596;28/05/2025;-28,7;
O05597;C0597;10/06/2025;-53,6;
O05598;C0598;23/06/2025;-75;
O05599;C0599;06/07/2025;-100,3;
O05600;C0600;19/07/2025;-122,1;
O05601;C0601;01/08/2025;-144,1;
O05602;C0602;14/08/2025;-166,3;
O05603;C0603;27/08/2025;-192,4;
O05604;C0604;09/09/2025;-35;
O05605;C0605;22/09/2025;-57,8;
O05606;C0606;05/10/2025;-80,8;
O05607;C0607;18/10/2025;-104;
O05608;C0608;31/10/2025;-127,4;
O05609;C0609;13/11/2025;-147,3;
O05610;C0610;26/11/2025;-171,1;
O05611;C0611;09/12/2025;-195,1;
O05612;C0612;22/12/2025;-39,3;
O05613;C0613;04/01/2026;-60;
O05614;C0614;17/01/2026;-84,6;
O05615;C0615;30/01/2026;-105,7;
O05616;C0616;13/02/2024;-130,7;
O05617;C0617;26/02/2024;-152,2;
O05618;C0618;10/03/2024;-177,6;
O05619;C0619;23/03/2024;-199,5;
O05620;C0620;05/04/2024;-41,6;
O05621;C0621;18/04/2024;-63,9;
O05622;C0622;01/05/2024;-86,4;
O05623;C0623;14/05/2024;-109,1;
O05624;C0624;27/05/2024;-132;
O05625;C0625;09/06/2024;-155,1;
O05626;C0626;22/06/2024;-178,4;
O05627;C0627;05/07/2024;-21,9;
O05628;C0628;18/07/2024;-45,6;
O05629;C0629;31/07/2024;-69,5;
O05630;C0630;13/08/2024;-93,6;
O05631;C0631;26/08/2024;-114,2;
O05632;C0632;08/09/2024;-138,7;
O05633;C0633;21/09/2024;-159,7;
O05634;C0634;04/10/2024;-184,6;
O05635;C0635;17/10/2024;-26;
O05636;C0636;30/10/2024;-51,3;
O05637;C0637;12/11/2024;-73,1;
O05638;C0638;25/11/2024;-95,1;
O05639;C0639;08/12/2024;-117,3;
O05640;C0640;21/12/2024;-143,4;
O05641;C0641;03/01/2025;-166;
O05642;C0642;16/01/2025;-188,8;
O05643;C0643;29/01/2025;-31,8;
O05644;C0644;11/02/2025;-55;
O05645;C0645;24/02/2025;-78,4;
O05646;C0646;09/03/2025;-98,3;
O05647;C0647;22/03/2025;-122,1;
O05648;C0648;04/04/2025;-146,1;
O05649;;17/04/2025;-170,3;
O05650;C0650;30/04/2025;-191;
O05651;C0651;13/05/2025;-35,6;
O05652;C0652;26/05/2025;-56,7;
O05653;C0653;08/06/2025;-81,7;
O05654;C0654;21/06/2025;-103,2;
O05655;C0655;04/07/2025;-128,6;
O05656;C0656;17/07/2025;-150,5;
O05657;C0657;30/07/2025;-172,6;
O05658;C0658;12/08/2025;-194,9;
O05659;C0659;25/08/2025;-37,4;
O05660;C0660;07/09/2025;-60,1;
O05661;C0661;20/09/2025;-83;
O05662;C0662;03/10/2025;-106,1;
O05663;C0663;16/10/2025;-129,4;
O05664;C0664;29/10/2025;-152,9;
O05665;C0665;11/11/2025;-176,6;
O05666;C0666;24/11/2025;-200,5;
O05667;C0667;07/12/2025;-44,6;
O05668;C0668;20/12/2025;-65,2;
O05669;C0669;02/01/2026;-89,7;
O05670;C0670;15/01/2026;-110,7;
O05671;C0671;28/01/2026;-135,6;
O05672;C0672;11/02/2024;-157;
O05673;C0673;24/02/2024;-182,3;
O05674;C0674;08/03/2024;-24,1;
O05675;C0675;21/03/2024;-46,1;
O05676;C0676;03/04/2024;-68,3;
O05677;C0677;16/04/2024;-94,4;
O05678;C0678;29/04/2024;-117;
O05679;C0679;12/05/2024;-139,8;
O05680;C0680;25/05/2024;-162,8;
O05681;C0681;07/06/2024;-186;
O05682;C0682;20/06/2024;-29,4;
O05683;C0683;03/07/2024;-49,3;
O05684;C0684;16/07/2024;-73,1;
O05685;C0685;29/07/2024;-97,1;
O05686;C0686;11/08/2024;-121,3;
O05687;C0687;24/08/2024;-142;
O05688;C0688;06/09/2024;-166,6;
O05689;C0689;19/09/2024;-187,7;
O05690;C0690;02/10/2024;-32,7;
O05691;C0691;15/10/2024;-54,2;
O05692;C0692;28/10/2024;-79,6;
O05693;C0693;10/11/2024;-101,5;
O05694;C0694;23/11/2024;-123,6;
O05695;;06/12/2024;-145,9;
O05696;C0696;19/12/2024;-168,4;
O05697;C0697;01/01/2025;-191,1;
O05698;C0698;14/01/2025;-34;
O05699;C0699;27/01/2025;-57,1;
O05700;C0700;09/02/2025;-80,4;
O05701;C0701;22/02/2025;-103,9;
O05702;C0702;07/03/2025;-127,6;
O05703;C0703;20/03/2025;-151,5;
O05704;C0704;02/04/2025;-175,6;
O05705;C0705;15/04/2025;-196,2;
O05706;C0706;28/04/2025;-40,7;
O05707;C0707;11/05/2025;-61,7;
O05708;C0708;24/05/2025;-86,6;
O05709;C0709;06/06/2025;-108;
O05710;C0710;19/06/2025;-133,3;
O05711;C0711;02/07/2025;-155,1;
O05712;C0712;15/07/2025;-177,1;
O05713;C0713;28/07/2025;-199,3;
O05714;C0714;10/08/2025;-45,4;
O05715;C0715;23/08/2025;-68;
O05716;C0716;05/09/2025;-90,8;
O05717;;18/09/2025;-113,8;
O05718;C0718;01/10/2025;-137;
O05719;C0719;14/10/2025;-160,4;
O05720;C0720;27/10/2025;-180,3;
O05721;C0721;09/11/2025;-24,1;
O05722;C0722;22/11/2025;-48,1;
O05723;C0723;05/12/2025;-72,3;
O05724;C0724;18/12/2025;-93;
O05725;C0725;31/12/2025;-117,6;
O05726;C0726;13/01/2026;-138,7;
O05727;C0727;26/01/2026;-163,7;
O05728;C0728;09/02/2024;-185,2;
O05729;C0729;22/02/2024;-30,6;
O05730;C0730;06/03/2024;-52,5;
O05731;C0731;19/03/2024;-74,6;
O05732;C0732;01/04/2024;-96,9;
O05733;C0733;14/04/2024;-119,4;
O05734;C0734;27/04/2024;-142,1;
O05735;C0735;10/05/2024;-165;
O05736;C0736;23/05/2024;-188,1;
O05737;C0737;05/06/2024;-31,4;
O05738;C0738;18/06/2024;-54,9;
O05739;C0739;01/07/2024;-78,6;
O05740;C0740;14/07/2024;-102,5;
O05741;C0741;27/07/2024;-126,6;
O05742;C0742;09/08/2024;-147,2;
O05743;C0743;22/08/2024;-171,7;
O05744;C0744;04/09/2024;-192,7;
O05745;C0745;17/09/2024;-37,6;
O05746;C0746;30/09/2024;-59;
O05747;C0747;13/10/2024;-84,3;
O05748;C0748;26/10/2024;-106,1;
O05749;C0749;08/11/2024;-128,1;
O05750;C0750;21/11/2024;-150,3;
O05751;C0751;04/12/2024;-176,4;
O05752;C0752;17/12/2024;-199;
O05753;C0753;30/12/2024;-41,8;
O05754;C0754;12/01/2025;-64,8;
O05755;C0755;25/01/2025;-88;
O05756;C0756;07/02/2025;-111,4;
O05757;C0757;20/02/2025;-131,3;
O05758;C0758;05/03/2025;-155,1;
O05759;C0759;18/03/2025;-179,1;
O05760;C0760;31/03/2025;-23,3;
O05761;C0761;13/04/2025;-44;
O05762;C0762;26/04/2025;-68,6;
O05763;C0763;09/05/2025;-89,7;
O05764;C0764;22/05/2025;-114,7;
O05765;C0765;04/06/2025;-136,2;
O05766;C0766;17/06/2025;-161,6;
O05767;C0767;30/06/2025;-183,5;
O05768;C0768;13/07/2025;-25,6;
O05769;C0769;26/07/2025;-47,9;
O05770;C0770;08/08/2025;-70,4;
O05771;C0771;21/08/2025;-93,1;
O05772;C0772;03/09/2025;-116;
O05773;C0773;16/09/2025;-139,1;
O05774;C0774;29/09/2025;-162,4;
O05775;C0775;12/10/2025;-185,9;
O05776;C0776;25/10/2025;-29,6;
O05777;C0777;07/11/2025;-53,5;
O05778;C0778;20/11/2025;-77,6;
O05779;C0779;03/12/2025;-98,2;
O05780;C0780;16/12/2025;-122,7;
O05781;C0781;29/12/2025;-143,7;
O05782;C0782;11/01/2026;-168,6;
O05783;C0783;24/01/2026;-190;
O05784;C0784;07/02/2024;-35,3;
O05785;C0785;20/02/2024;-57,1;
O05786;C0786;04/03/2024;-79,1;
O05787;C0787;17/03/2024;-101,3;
O05788;C0788;30/03/2024;-127,4;
O05789;C0789;12/04/2024;-150;
O05790;C0790;25/04/2024;-172,8;
O05791;C0791;08/05/2024;-195,8;
O05792;C0792;21/05/2024;-39;
O05793;C0793;03/06/2024;-62,4;
O05794;C0794;16/06/2024;-82,3;
O05795;C0795;29/06/2024;-106,1;
O05796;C0796;12/07/2024;-130,1;
O05797;C0797;25/07/2024;-154,3;
O05798;C0798;07/08/2024;-175;
O05799;C0799;20/08/2024;-199,6;
O05800;C0800;02/09/2024;-40,7;
O05801;C0801;15/09/2024;-65,7;
O05802;C0802;28/09/2024;-87,2;
O05803;C0803;11/10/2024;-112,6;
O05804;C0804;24/10/2024;-134,5;
O05805;C0805;06/11/2024;-156,6;
O05806;C0806;19/11/2024;-178,9;
O05807;C0807;02/12/2024;-21,4;
O05808;C0808;15/12/2024;-44,1;
O05809;C0809;28/12/2024;-67;
O05810;C0810;10/01/2025;-90,1;
O05811;C0811;23/01/2025;-113,4;
O05812;C0812;05/02/2025;-136,9;
O05813;C0813;18/02/2025;-160,6;
O05814;C0814;03/03/2025;-184,5;
O05815;C0815;16/03/2025;-28,6;
O05816;C0816;29/03/2025;-49,2;
O05817;C0817;11/04/2025;-73,7;
O05818;C0818;24/04/2025;-94,7;
O05819;C0819;07/05/2025;-119,6;
O05820;C0820;20/05/2025;-141;
O05821;C0821;02/06/2025;-166,3;
O05822;C0822;15/06/2025;-188,1;
O05823;C0823;28/06/2025;-30,1;
O05824;C0824;11/07/2025;-52,3;
O05825;C0825;24/07/2025;-78,4;
O05826;C0826;06/08/2025;-101;
O05827;C0827;19/08/2025;-123,8;
O05828;C0828;01/09/2025;-146,8;
O05829;C0829;14/09/2025;-170;
O05830;C0830;27/09/2025;-193,4;
O05831;C0831;10/10/2025;-33,3;
O05832;C0832;23/10/2025;-57,1;
O05833;C0833;05/11/2025;-81,1;
O05834;C0834;18/11/2025;-105,3;
O05835;C0835;01/12/2025;-126;
O05836;C0836;14/12/2025;-150,6;
O05837;C0837;27/12/2025;-171,7;
O05838;C0838;09/01/2026;-196,7;
O05839;C0839;22/01/2026;-38,2;
O05840;C0840;05/02/2024;-63,6;
O05841;C0841;18/02/2024;-85,5;
O05842;C0842;02/03/2024;-107,6;
O05843;C0843;15/03/2024;-129,9;
O05844;C0844;28/03/2024;-152,4;
O05845;C0845;10/04/2024;-175,1;
O05846;C0846;23/04/2024;-198;
O05847;C0847;06/05/2024;-41,1;
O05848;C0848;19/05/2024;-64,4;
O05849;C0849;01/06/2024;-87,9;
O05850;C0850;14/06/2024;-111,6;
O05851;C0851;27/06/2024;-135,5;
O05852;C0852;10/07/2024;-159,6;
O05853;C0853;23/07/2024;-180,2;
O05854;C0854;05/08/2024;-24,7;
O05855;C0855;18/08/2024;-45,7;
O05856;C0856;31/08/2024;-70,6;
O05857;C0857;13/09/2024;-92;
O05858;C0858;26/09/2024;-117,3;
O05859;C0859;09/10/2024;-139,1;
O05860;C0860;22/10/2024;-161,1;
O05861;C0861;04/11/2024;-183,3;
O05862;C0862;17/11/2024;-29,4;
O05863;C0863;30/11/2024;-52;
O05864;C0864;13/12/2024;-74,8;
O05865;;26/12/2024;-97,8;
O05866;C0866;08/01/2025;-121;
O05867;C0867;21/01/2025;-144,4;
O05868;C0868;03/02/2025;-164,3;
O05869;C0869;16/02/2025;-188,1;
O05870;C0870;01/03/2025;-32,1;
O05871;C0871;14/03/2025;-56,3;
O05872;C0872;27/03/2025;-77;
O05873;C0873;09/04/2025;-101,6;
O05874;C0874;22/04/2025;-122,7;
O05875;C0875;05/05/2025;-147,7;
O05876;C0876;18/05/2025;-169,2;
O05877;C0877;31/05/2025;-194,6;
O05878;C0878;13/06/2025;-36,5;
O05879;C0879;26/06/2025;-58,6;
O05880;C0880;09/07/2025;-80,9;
O05881;C0881;22/07/2025;-103,4;
O05882;C0882;04/08/2025;-126,1;
O05883;C0883;17/08/2025;-149;
O05884;C0884;30/08/2025;-172,1;
O05885;C0885;12/09/2025;-195,4;
O05886;C0886;25/09/2025;-38,9;
O05887;C0887;08/10/2025;-62,6;
O05888;C0888;21/10/2025;-86,5;
O05889;C0889;03/11/2025;-110,6;
O05890;C0890;16/11/2025;-131,2;
O05891;C0891;29/11/2025;-155,7;
O05892;C0892;12/12/2025;-176,7;
O05893;C0893;25/12/2025;-201,6;
O05894;C0894;07/01/2026;-43;
O05895;C0895;20/01/2026;-68,3;
O05896;C0896;02/02/2026;-90,1;
O05897;C0897;16/02/2024;-112,1;
O05898;C0898;29/02/2024;-134,3;
O05899;C0899;13/03/2024;-160,4;
O05900;C0900;26/03/2024;-183;
O05901;C0901;08/04/2024;-25,8;
O05902;C0902;21/04/2024;-48,8;
O05903;C0903;04/05/2024;-72;
O05904;C0904;17/05/2024;-95,4;
O05905;C0905;30/05/2024;-115,3;
O05906;C0906;12/06/2024;-139,1;
O05907;C0907;25/06/2024;-163,1;
O05908;C0908;08/07/2024;-187,3;
O05909;C0909;21/07/2024;-28;
O05910;C0910;03/08/2024;-52,6;
O05911;C0911;16/08/2024;-73,7;
O05912;C0912;29/08/2024;-98,7;
O05913;C0913;11/09/2024;-120,2;
O05914;C0914;24/09/2024;-145,6;
O05915;C0915;07/10/2024;-167,5;
O05916;C0916;20/10/2024;-189,6;
O05917;C0917;02/11/2024;-31,9;
O05918;C0918;15/11/2024;-54,4;
O05919;C0919;28/11/2024;-77,1;
O05920;C0920;11/12/2024;-100;
O05921;C0921;24/12/2024;-123,1;
O05922;C0922;06/01/2025;-146,4;
O05923;C0923;19/01/2025;-169,9;
O05924;C0924;01/02/2025;-193,6;
O05925;C0925;14/02/2025;-37,5;
O05926;C0926;27/02/2025;-61,6;
O05927;C0927;12/03/2025;-82,2;
O05928;C0928;25/03/2025;-106,7;
O05929;C0929;07/04/2025;-127,7;
O05930;C0930;20/04/2025;-152,6;
O05931;C0931;03/05/2025;-174;
O05932;C0932;16/05/2025;-199,3;
O05933;C0933;29/05/2025;-41,1;
O05934;C0934;11/06/2025;-63,1;
O05935;C0935;24/06/2025;-85,3;
O05936;C0936;07/07/2025;-111,4;
O05937;C0937;20/07/2025;-134;
O05938;C0938;02/08/2025;-156,8;
O05939;C0939;15/08/2025;-179,8;
O05940;C0940;28/08/2025;-23;
O05941;C0941;10/09/2025;-46,4;
O05942;C0942;23/09/2025;-66,3;
O05943;C0943;06/10/2025;-90,1;
O05944;C0944;19/10/2025;-114,1;
O05945;C0945;01/11/2025;-138,3;
O05946;C0946;14/11/2025;-159;
O05947;C0947;27/11/2025;-183,6;
O05948;C0948;10/12/2025;-24,7;
O05949;C0949;23/12/2025;-49,7;
O05950;C0950;05/01/2026;-71,2;
O05951;C0951;18/01/2026;-96,6;
O05952;C0952;31/01/2026;-118,5;
O05953;C0953;14/02/2024;-140,6;
O05954;C0954;27/02/2024;-162,9;
O05955;C0955;11/03/2024;-185,4;
O05956;C0956;24/03/2024;-28,1;
O05957;C0957;06/04/2024;-51;
O05958;C0958;19/04/2024;-74,1;
O05959;C0959;02/05/2024;-97,4;
O05960;C0960;15/05/2024;-120,9;
O05961;C0961;28/05/2024;-144,6;
O05962;C0962;10/06/2024;-168,5;
O05963;C0963;23/06/2024;-192,6;
O05964;C0964;06/07/2024;-33,2;
O05965;C0965;19/07/2024;-57,7;
O05966;C0966;01/08/2024;-78,7;
O05967;C0967;14/08/2024;-103,6;
O05968;C0968;27/08/2024;-125;
O05969;C0969;09/09/2024;-150,3;
O05970;C0970;22/09/2024;-172,1;
O05971;C0971;05/10/2024;-194,1;
O05972;C0972;18/10/2024;-36,3;
O05973;C0973;31/10/2024;-62,4;
O05974;C0974;13/11/2024;-85;
O05975;C0975;26/11/2024;-107,8;
O05976;C0976;09/12/2024;-130,8;
O05977;C0977;22/12/2024;-154;
O05978;C0978;04/01/2025;-177,4;
O05979;C0979;17/01/2025;-197,3;
O05980;C0980;30/01/2025;-41,1;
O05981;C0981;12/02/2025;-65,1;
O05982;C0982;25/02/2025;-89,3;
O05983;C0983;10/03/2025;-110;
O05984;C0984;23/03/2025;-134,6;
O05985;C0985;05/04/2025;-155,7;
O05986;C0986;18/04/2025;-180,7;
O05987;C0987;01/05/2025;-22,2;
O05988;C0988;14/05/2025;-47,6;
O05989;C0989;27/05/2025;-69,5;
O05990;C0990;09/06/2025;-91,6;
O05991;C0991;22/06/2025;-113,9;
O05992;C0992;05/07/2025;-136,4;
O05993;C0993;18/07/2025;-159,1;
O05994;C0994;31/07/2025;-182;
O05995;C0995;13/08/2025;-25,1;
O05996;C0996;26/08/2025;-48,4;
O05997;C0997;08/09/2025;-71,9;
O05998;C0998;21/09/2025;-95,6;
O05999;C0999;04/10/2025;-119,5;
O06000;C1000;17/10/2025;-143,6;
O06001;C1001;30/10/2025;-164,2;
O06002;C1002;12/11/2025;-188,7;
O06003;C1003;25/11/2025;-29,7;
O06004;C1004;08/12/2025;-54,6;
O06005;C1005;21/12/2025;-76;
O06006;C1006;03/01/2026;-101,3;
O06007;C1007;16/01/2026;-123,1;
O06008;C1008;29/01/2026;-145,1;
O06009;C1009;12/02/2024;-167,3;
O06010;C1010;25/02/2024;-193,4;
O06011;C1011;09/03/2024;-36;
O06012;C1012;22/03/2024;-58,8;
O06013;C1013;04/04/2024;-81,8;
O06014;C1014;17/04/2024;-105;
O06015;C1015;30/04/2024;-128,4;
O06016;C1016;13/05/2024;-148,3;
O06017;C1017;26/05/2024;-172,1;
O06018;C1018;08/06/2024;-196,1;
O06019;C1019;21/06/2024;-40,3;
O06020;C1020;04/07/2024;-61;
O06021;C1021;17/07/2024;-85,6;
O06022;C1022;30/07/2024;-106,7;
O06023;C1023;12/08/2024;-131,7;
O06024;C1024;25/08/2024;-153,2;
O06025;C1025;07/09/2024;-178,6;
O06026;C1026;20/09/2024;-200,5;
O06027;C1027;03/10/2024;-42,6;
O06028;C1028;16/10/2024;-64,9;
O06029;C1029;29/10/2024;-87,4;
O06030;C1030;11/11/2024;-110,1;
O06031;C1031;24/11/2024;-133;
O06032;C1032;07/12/2024;-156,1;
O06033;C1033;20/12/2024;-179,4;
O06034;C1034;02/01/2025;-22,9;
O06035;C1035;15/01/2025;-46,6;
O06036;C1036;28/01/2025;-70,5;
O06037;C1037;10/02/2025;-94,6;
O06038;C1038;23/02/2025;-115,2;
O06039;C1039;08/03/2025;-139,7;
O06040;C1040;21/03/2025;-160,7;
O06041;C1041;03/04/2025;-185,6;
O06042;C1042;16/04/2025;-27;
O06043;C1043;29/04/2025;-52,3;
O06044;C1044;12/05/2025;-74,1;
O06045;C1045;25/05/2025;-96,1;
O06046;C1046;07/06/2025;-118,3;
O06047;C1047;20/06/2025;-144,4;
O06048;C1048;03/07/2025;-167;
O06049;C1049;16/07/2025;-189,8;
O06050;C1050;29/07/2025;-32,8;
O06051;C1051;11/08/2025;-56;
O06052;C1052;24/08/2025;-79,4;
O06053;C1053;06/09/2025;-99,3;
O06054;C1054;19/09/2025;-123,1;
O06055;C1055;02/10/2025;-147,1;
O06056;C1056;15/10/2025;-171,3;
O06057;C1057;28/10/2025;-192;
O06058;C1058;10/11/2025;-36,6;
O06059;C1059;23/11/2025;-57,7;
O06060;C1060;06/12/2025;-82,7;
O06061;C1061;19/12/2025;-104,2;
O06062;C1062;01/01/2026;-129,6;
O06063;C1063;14/01/2026;-151,5;
O06064;C1064;27/01/2026;-173,6;
O06065;C1065;10/02/2024;-195,9;
O06066;C1066;23/02/2024;-38,4;
O06067;C1067;07/03/2024;-61,1;
O06068;C1068;20/03/2024;-84;
O06069;C1069;02/04/2024;-107,1;
O06070;C1070;15/04/2024;-130,4;
O06071;C1071;28/04/2024;-153,9;
O06072;C1072;11/05/2024;-177,6;
O06073;;24/05/2024;-201,5;
O06074;C1074;06/06/2024;-45,6;
O06075;C1075;19/06/2024;-66,2;
O06076;C1076;02/07/2024;-90,7;
O06077;C1077;15/07/2024;-111,7;
O06078;C1078;28/07/2024;-136,6;
O06079;C1079;10/08/2024;-158;
O06080;C1080;23/08/2024;-183,3;
O06081;C1081;05/09/2024;-25,1;
O06082;C1082;18/09/2024;-47,1;
O06083;C1083;01/10/2024;-69,3;
O06084;C1084;14/10/2024;-95,4;
O06085;C1085;27/10/2024;-118;
O06086;C1086;09/11/2024;-140,8;
O06087;C1087;22/11/2024;-163,8;
O06088;C1088;05/12/2024;-187;
O06089;C1089;18/12/2024;-30,4;
O06090;C1090;31/12/2024;-50,3;
O06091;C1091;13/01/2025;-74,1;
O06092;C1092;26/01/2025;-98,1;
O06093;C1093;08/02/2025;-122,3;
O06094;C1094;21/02/2025;-143;
O06095;C1095;06/03/2025;-167,6;
O06096;C1096;19/03/2025;-188,7;
O06097;C1097;01/04/2025;-33,7;
O06098;C1098;14/04/2025;-55,2;
O06099;C1099;27/04/2025;-80,6;
O06100;C1100;10/05/2025;-102,5;
O06101;C1101;23/05/2025;-124,6;
O06102;C1102;05/06/2025;-146,9;
O06103;C1103;18/06/2025;-169,4;
O06104;C1104;01/07/2025;-192,1;
O06105;C1105;14/07/2025;-35;
O06106;C1106;27/07/2025;-58,1;
O06107;C1107;09/08/2025;-81,4;
O06108;C1108;22/08/2025;-104,9;
O06109;C1109;04/09/2025;-128,6;
