order_id,customer_id,order_date,net_revenue,margin_pct,location,channel,order_hour,order_day_of_week_monday_first,order_day_name
O0030688,C01912,2024-11-10,185.75,0.402,Hcmc,social,21,7,Sunday
O0030689,C01665,2024-11-11,254.65,0.45,Hcmc,social,21,1,Monday
O0030690,C04208,2024-11-11,231.76,0.384,Danang,email,14,1,Monday
O0030691,C01968,2024-11-11,225.86,0.45,Hcmc,social,20,1,Monday
O0030692,C03705,2024-11-11,332.09,0.263,Hanoi,email,14,1,Monday
O0030693,C01199,2024-11-11,251.23,0.337,Hanoi,paid_search,14,1,Monday
O0030694,C03553,2024-11-11,209.25,0.26,Hcmc,email,22,1,Monday
O0030695,C01612,2024-11-11,239.89,0.45,Hcmc,social,14,1,Monday
O0030696,C02698,2024-11-11,154.9,0.425,Hcmc,organic,20,1,Monday
O0030697,C03794,2024-11-11,149.65,0.277,Hanoi,email,20,1,Monday
O0030698,C03239,2024-11-11,151.44,0.399,Danang,organic,21,1,Monday
O0030699,C01010,2024-11-11,209.07,0.368,Hcmc,paid_search,13,1,Monday
O0030700,C02958,2024-11-11,239.12,0.27,Taipei,organic,20,1,Monday
O0030701,C04619,2024-11-11,294.48,0.251,Hcmc,referral,20,1,Monday
O0030702,C01010,2024-11-11,238.81,0.328,Hcmc,paid_search,14,1,Monday
O0030703,C04430,2024-11-11,261.82,0.339,Danang,referral,20,1,Monday
O0030704,C02782,2024-11-11,232.54,0.368,Hanoi,organic,22,1,Monday
O0030705,C01798,2024-11-11,234.28,0.333,Hcmc,social,20,1,Monday
O0030706,C02835,2024-11-11,262.44,0.391,Hanoi,organic,22,1,Monday
O0030707,C01783,2024-11-11,309.66,0.403,Taipei,social,21,1,Monday
O0030708,C00813,2024-11-11,170.56,0.405,Hanoi,paid_search,20,1,Monday
O0030709,C04146,2024-11-11,309.47,0.25,Hcmc,email,21,1,Monday
O0030710,C02358,2024-11-11,286.15,0.45,Hcmc,social,21,1,Monday
O0030711,C00118,2024-11-11,215.86,0.321,Hcmc,paid_search,20,1,Monday
O0030712,C04280,2024-11-11,218.24,0.318,Hcmc,email,15,1,Monday
O0030713,C00979,2024-11-11,224.09,0.417,Danang,paid_search,15,1,Monday
O0030714,C00257,2024-11-11,286.97,0.359,Hcmc,paid_search,20,1,Monday
O0030715,C03181,2024-11-11,209.69,0.294,Hanoi,organic,15,1,Monday
O0030716,C01569,2024-11-11,261.48,0.416,Hcmc,social,21,1,Monday
O0030717,C03987,2024-11-11,273.82,0.28,Taipei,email,15,1,Monday
O0030718,C03023,2024-11-11,203.64,0.375,Hcmc,organic,14,1,Monday
O0030719,C04718,2024-11-11,407.34,0.341,Hcmc,referral,13,1,Monday
O0030720,C03014,2024-11-11,356.72,0.45,Hcmc,organic,16,1,Monday
O0030721,C03480,2024-11-11,102.14,0.418,Hanoi,organic,21,1,Monday
O0030722,C04454,2024-11-11,291.2,0.364,Hanoi,referral,13,1,Monday
O0030723,C03908,2024-11-11,417.53,0.438,Hcmc,email,14,1,Monday
O0030724,C04523,2024-11-11,148.75,0.304,Danang,referral,14,1,Monday
O0030725,C04687,2024-11-11,305.91,0.45,Hcmc,referral,15,1,Monday
O0030726,C03088,2024-11-11,205.77,0.349,Hanoi,organic,21,1,Monday
O0030727,C02762,2024-11-11,183.06,0.284,Hcmc,organic,22,1,Monday
O0030728,C04309,2024-11-11,242.07,0.36,Hanoi,email,14,1,Monday
O0030729,C02682,2024-11-11,208.94,0.312,Danang,organic,13,1,Monday
O0030730,C02893,2024-11-11,157.74,0.335,Danang,organic,15,1,Monday
O0030731,C03009,2024-11-11,162.97,0.393,Hcmc,organic,21,1,Monday
O0030732,C03274,2024-11-11,236.03,0.355,Taipei,organic,14,1,Monday
O0030733,C03143,2024-11-11,244.43,0.411,Hcmc,organic,20,1,Monday
O0030734,C00534,2024-11-11,269.17,0.401,Taipei,paid_search,21,1,Monday
O0030735,C03131,2024-11-11,217.04,0.416,Hanoi,organic,21,1,Monday
O0030736,C02790,2024-11-11,284.2,0.254,Danang,organic,20,1,Monday
O0030737,C04059,2024-11-11,244.47,0.424,Hanoi,email,14,1,Monday
O0030738,C02769,2024-11-11,328.72,0.45,Hcmc,organic,21,1,Monday
O0030739,C03005,2024-11-11,231.13,0.365,Hcmc,organic,22,1,Monday
O0030740,C03356,2024-11-11,325.66,0.29,Hcmc,organic,21,1,Monday
O0030741,C01489,2024-11-11,239.87,0.356,Hcmc,social,14,1,Monday
O0030742,C03155,2024-11-11,193.38,0.25,Hcmc,organic,20,1,Monday
O0030743,C04407,2024-11-11,252.27,0.45,Danang,referral,21,1,Monday
O0030744,C04381,2024-11-11,236.39,0.32,Hcmc,referral,22,1,Monday
O0030745,C01805,2024-11-11,196.73,0.363,Hcmc,social,20,1,Monday
O0030746,C00247,2024-11-11,225.05,0.318,Hanoi,paid_search,14,1,Monday
O0030747,C00395,2024-11-11,508.31,0.25,Hcmc,paid_search,20,1,Monday
O0030748,C02327,2024-11-11,186.78,0.25,Hanoi,social,22,1,Monday
O0030749,C00001,2024-11-11,237.73,0.35,Danang,paid_search,20,1,Monday
O0030750,C04144,2024-11-11,248.08,0.304,Hcmc,email,13,1,Monday
O0030751,C04879,2024-11-11,331.02,0.45,Hcmc,referral,20,1,Monday
O0030752,C01599,2024-11-11,293.95,0.408,Hanoi,social,20,1,Monday
O0030753,C00556,2024-11-11,263.6,0.373,Danang,paid_search,21,1,Monday
O0030754,C03475,2024-11-12,222.71,0.337,Hcmc,organic,14,2,Tuesday
O0030755,C04156,2024-11-12,263.36,0.312,Taipei,email,13,2,Tuesday
O0030756,C04330,2024-11-12,259.76,0.333,Hcmc,referral,16,2,Tuesday
O0030757,C03526,2024-11-12,237.01,0.436,Hcmc,email,15,2,Tuesday
O0030758,C01763,2024-11-12,309.37,0.307,Taipei,social,21,2,Tuesday
O0030759,C03731,2024-11-12,275.53,0.425,Taipei,email,22,2,Tuesday
O0030760,C01414,2024-11-12,271.01,0.45,Hcmc,social,15,2,Tuesday
O0030761,C02997,2024-11-12,377.36,0.328,Hcmc,organic,20,2,Tuesday
O0030762,C03285,2024-11-12,214.0,0.406,Danang,organic,14,2,Tuesday
O0030763,C01062,2024-11-12,278.99,0.25,Taipei,paid_search,21,2,Tuesday
O0030764,C04107,2024-11-12,303.38,0.25,Hcmc,email,15,2,Tuesday
O0030765,C01453,2024-11-12,291.79,0.32,Hanoi,social,21,2,Tuesday
O0030766,C00062,2024-11-12,299.07,0.25,Hcmc,paid_search,20,2,Tuesday
O0030767,C02182,2024-11-12,195.49,0.392,Hanoi,social,21,2,Tuesday
O0030768,C00097,2024-11-12,296.69,0.323,Hanoi,paid_search,22,2,Tuesday
O0030769,C01228,2024-11-12,230.44,0.45,Hcmc,paid_search,15,2,Tuesday
O0030770,C03101,2024-11-12,313.12,0.305,Taipei,organic,21,2,Tuesday
O0030771,C04719,2024-11-12,261.08,0.402,Taipei,referral,20,2,Tuesday
O0030772,C03043,2024-11-12,192.02,0.29,Hcmc,organic,16,2,Tuesday
O0030773,C01719,2024-11-12,291.72,0.25,Taipei,social,22,2,Tuesday
O0030774,C03283,2024-11-12,128.85,0.36,Danang,organic,13,2,Tuesday
O0030775,C00524,2024-11-12,416.38,0.45,Hcmc,paid_search,20,2,Tuesday
O0030776,C04054,2024-11-12,227.52,0.291,Hanoi,email,21,2,Tuesday
O0030777,C00511,2024-11-12,267.92,0.309,Hanoi,paid_search,20,2,Tuesday
O0030778,C00183,2024-11-12,201.13,0.324,Hcmc,paid_search,21,2,Tuesday
O0030779,C00632,2024-11-12,249.97,0.387,Hcmc,paid_search,20,2,Tuesday
O0030780,C02917,2024-11-12,241.53,0.25,Hcmc,organic,14,2,Tuesday
O0030781,C02366,2024-11-12,269.65,0.409,Hcmc,social,21,2,Tuesday
O0030782,C00923,2024-11-12,269.77,0.318,Taipei,paid_search,22,2,Tuesday
O0030783,C01842,2024-11-12,194.64,0.386,Taipei,social,13,2,Tuesday
O0030784,C02051,2024-11-12,154.48,0.328,Hanoi,social,21,2,Tuesday
O0030785,C02661,2024-11-12,326.72,0.345,Taipei,organic,21,2,Tuesday
O0030786,C00811,2024-11-12,242.78,0.363,Hcmc,paid_search,15,2,Tuesday
O0030787,C00560,2024-11-12,440.16,0.352,Hcmc,paid_search,21,2,Tuesday
O0030788,C03279,2024-11-12,257.08,0.346,Hcmc,organic,21,2,Tuesday
O0030789,C03276,2024-11-12,235.6,0.345,Hcmc,organic,23,2,Tuesday
O0030790,C04445,2024-11-12,193.58,0.294,Hcmc,referral,20,2,Tuesday
O0030791,C03902,2024-11-12,215.78,0.318,Hanoi,email,15,2,Tuesday
O0030792,C01684,2024-11-12,286.13,0.359,Taipei,social,21,2,Tuesday
O0030793,C00743,2024-11-12,472.9,0.389,Taipei,paid_search,13,2,Tuesday
O0030794,C01288,2024-11-12,182.73,0.258,Hcmc,social,21,2,Tuesday
O0030795,C02624,2024-11-12,306.47,0.45,Hcmc,organic,20,2,Tuesday
O0030796,C00698,2024-11-12,257.22,0.418,Taipei,paid_search,21,2,Tuesday
O0030797,C03966,2024-11-13,286.68,0.319,Hcmc,email,20,3,Wednesday
O0030798,C00569,2024-11-13,239.95,0.384,Hanoi,paid_search,13,3,Wednesday
O0030799,C00077,2024-11-13,278.66,0.25,Hanoi,paid_search,20,3,Wednesday
O0030800,C03143,2024-11-13,223.54,0.362,Hcmc,organic,13,3,Wednesday
O0030801,C00600,2024-11-13,205.91,0.25,Hanoi,paid_search,13,3,Wednesday
O0030802,C01464,2024-11-13,321.66,0.402,Hcmc,social,22,3,Wednesday
O0030803,C02307,2024-11-13,156.09,0.25,Taipei,social,21,3,Wednesday
O0030804,C00816,2024-11-13,304.26,0.334,Hcmc,paid_search,20,3,Wednesday
O0030805,C02676,2024-11-13,219.66,0.387,Hcmc,organic,13,3,Wednesday
O0030806,C03488,2024-11-13,232.96,0.323,Taipei,organic,15,3,Wednesday
O0030807,C03567,2024-11-13,332.46,0.264,Hcmc,email,21,3,Wednesday
O0030808,C02076,2024-11-13,149.99,0.41,Hcmc,social,21,3,Wednesday
O0030809,C01276,2024-11-13,220.68,0.283,Hcmc,social,22,3,Wednesday
O0030810,C00792,2024-11-13,391.69,0.295,Danang,paid_search,20,3,Wednesday
O0030811,C02138,2024-11-13,327.77,0.417,Hcmc,social,13,3,Wednesday
O0030812,C03553,2024-11-13,214.14,0.271,Hcmc,email,21,3,Wednesday
O0030813,C03843,2024-11-13,203.57,0.352,Hcmc,email,23,3,Wednesday
O0030814,C04520,2024-11-13,194.46,0.388,Taipei,referral,13,3,Wednesday
O0030815,C02925,2024-11-13,303.99,0.25,Hcmc,organic,21,3,Wednesday
O0030816,C03316,2024-11-13,332.82,0.413,Taipei,organic,14,3,Wednesday
O0030817,C03165,2024-11-13,210.61,0.25,Hcmc,organic,20,3,Wednesday
O0030818,C00422,2024-11-13,251.74,0.275,Hcmc,paid_search,21,3,Wednesday
O0030819,C04219,2024-11-13,315.18,0.294,Hcmc,email,20,3,Wednesday
O0030820,C02035,2024-11-13,240.99,0.351,Hcmc,social,21,3,Wednesday
O0030821,C02440,2024-11-13,252.97,0.444,Danang,social,22,3,Wednesday
O0030822,C01571,2024-11-13,244.41,0.291,Hanoi,social,21,3,Wednesday
O0030823,C01682,2024-11-13,241.3,0.36,Hcmc,social,20,3,Wednesday
O0030824,C00304,2024-11-13,213.22,0.449,Hanoi,paid_search,21,3,Wednesday
O0030825,C00045,2024-11-13,296.9,0.375,Hanoi,paid_search,16,3,Wednesday
O0030826,C02810,2024-11-13,304.57,0.369,Hcmc,organic,21,3,Wednesday
O0030827,C01414,2024-11-13,268.87,0.42,Hcmc,social,14,3,Wednesday
O0030828,C04904,2024-11-13,393.9,0.374,Danang,referral,20,3,Wednesday
O0030829,C01698,2024-11-13,183.85,0.334,Hanoi,social,22,3,Wednesday
O0030830,C00282,2024-11-13,202.86,0.45,Hanoi,paid_search,16,3,Wednesday
O0030831,C02033,2024-11-13,225.18,0.347,Hcmc,social,20,3,Wednesday
O0030832,C00634,2024-11-13,246.65,0.306,Hanoi,paid_search,20,3,Wednesday
O0030833,C02674,2024-11-13,187.88,0.283,Hcmc,organic,21,3,Wednesday
O0030834,C02128,2024-11-13,251.44,0.359,Taipei,social,20,3,Wednesday
O0030835,C00100,2024-11-13,370.87,0.393,Hcmc,paid_search,21,3,Wednesday
O0030836,C01464,2024-11-13,222.72,0.42,Hcmc,social,21,3,Wednesday
O0030837,C04683,2024-11-13,320.91,0.397,Hcmc,referral,14,3,Wednesday
O0030838,C02708,2024-11-13,272.7,0.407,Hcmc,organic,15,3,Wednesday
O0030839,C04738,2024-11-13,245.67,0.406,Hanoi,referral,21,3,Wednesday
O0030840,C00287,2024-11-13,410.94,0.321,Danang,paid_search,20,3,Wednesday
O0030841,C03536,2024-11-13,190.84,0.269,Hcmc,email,15,3,Wednesday
O0030842,C00295,2024-11-13,208.41,0.267,Hcmc,paid_search,15,3,Wednesday
O0030843,C03048,2024-11-13,233.51,0.45,Hcmc,organic,15,3,Wednesday
O0030844,C04716,2024-11-13,346.64,0.434,Taipei,referral,20,3,Wednesday
O0030845,C01317,2024-11-13,246.15,0.343,Hanoi,social,13,3,Wednesday
O0030846,C01686,2024-11-13,121.29,0.25,Hanoi,social,21,3,Wednesday
O0030847,C02063,2024-11-13,424.03,0.295,Hcmc,social,21,3,Wednesday
O0030848,C01725,2024-11-13,221.28,0.38,Hanoi,social,20,3,Wednesday
O0030849,C03054,2024-11-13,205.48,0.45,Hcmc,organic,20,3,Wednesday
O0030850,C01361,2024-11-14,231.79,0.293,Hcmc,social,10,4,Thursday
O0030851,C00521,2024-11-14,436.48,0.372,Hcmc,paid_search,21,4,Thursday
O0030852,C04243,2024-11-14,266.71,0.274,Hcmc,email,15,4,Thursday
O0030853,C01139,2024-11-14,287.05,0.365,Hcmc,paid_search,22,4,Thursday
O0030854,C02790,2024-11-14,267.29,0.45,Danang,organic,14,4,Thursday
O0030855,C01471,2024-11-14,148.77,0.364,Hcmc,social,22,4,Thursday
O0030856,C01304,2024-11-14,187.12,0.428,Danang,social,21,4,Thursday
O0030857,C03009,2024-11-14,208.87,0.364,Hcmc,organic,15,4,Thursday
O0030858,C00632,2024-11-14,422.85,0.322,Hcmc,paid_search,13,4,Thursday
O0030859,C01999,2024-11-14,314.55,0.308,Hcmc,social,21,4,Thursday
O0030860,C04432,2024-11-14,259.1,0.36,Hanoi,referral,20,4,Thursday
O0030861,C01982,2024-11-14,159.89,0.396,Hcmc,social,21,4,Thursday
O0030862,C03410,2024-11-14,374.05,0.45,Taipei,organic,21,4,Thursday
O0030863,C02945,2024-11-14,345.68,0.363,Hcmc,organic,20,4,Thursday
O0030864,C04185,2024-11-14,585.85,0.28,Taipei,email,21,4,Thursday
O0030865,C04267,2024-11-14,188.1,0.42,Hcmc,email,16,4,Thursday
O0030866,C04116,2024-11-14,183.68,0.25,Danang,email,13,4,Thursday
O0030867,C02857,2024-11-14,238.83,0.422,Taipei,organic,13,4,Thursday
O0030868,C02570,2024-11-14,307.95,0.311,Hcmc,organic,13,4,Thursday
O0030869,C04320,2024-11-14,399.79,0.266,Hanoi,referral,21,4,Thursday
O0030870,C04566,2024-11-14,376.11,0.445,Danang,referral,21,4,Thursday
O0030871,C03569,2024-11-14,199.74,0.25,Hcmc,email,21,4,Thursday
O0030872,C04438,2024-11-14,315.95,0.315,Hcmc,referral,21,4,Thursday
O0030873,C04414,2024-11-14,344.85,0.392,Hcmc,referral,21,4,Thursday
O0030874,C04403,2024-11-14,222.14,0.257,Hanoi,referral,13,4,Thursday
O0030875,C02500,2024-11-14,147.01,0.25,Taipei,social,23,4,Thursday
O0030876,C03148,2024-11-14,209.65,0.35,Hanoi,organic,21,4,Thursday
O0030877,C00689,2024-11-14,347.86,0.353,Hcmc,paid_search,13,4,Thursday
O0030878,C02827,2024-11-14,253.88,0.277,Hanoi,organic,21,4,Thursday
O0030879,C01773,2024-11-14,346.97,0.45,Hcmc,social,22,4,Thursday
O0030880,C04719,2024-11-14,230.94,0.291,Taipei,referral,15,4,Thursday
O0030881,C02377,2024-11-14,310.18,0.377,Danang,social,11,4,Thursday
O0030882,C00873,2024-11-14,253.24,0.25,Hcmc,paid_search,15,4,Thursday
O0030883,C03799,2024-11-14,245.13,0.25,Hanoi,email,23,4,Thursday
O0030884,C03728,2024-11-14,255.43,0.416,Hcmc,email,19,4,Thursday
O0030885,C00940,2024-11-14,277.52,0.29,Hcmc,paid_search,14,4,Thursday
O0030886,C04602,2024-11-14,373.73,0.288,Taipei,referral,14,4,Thursday
O0030887,C00848,2024-11-14,174.95,0.371,Hcmc,paid_search,15,4,Thursday
O0030888,C00526,2024-11-14,318.65,0.25,Hcmc,paid_search,21,4,Thursday
O0030889,C01416,2024-11-14,208.13,0.428,Danang,social,20,4,Thursday
O0030890,C02977,2024-11-14,195.04,0.45,Hcmc,organic,20,4,Thursday
O0030891,C01973,2024-11-14,171.83,0.298,Danang,social,15,4,Thursday
O0030892,C01902,2024-11-14,273.79,0.45,Hcmc,social,20,4,Thursday
O0030893,C01025,2024-11-14,293.53,0.305,Hanoi,paid_search,21,4,Thursday
O0030894,C01822,2024-11-14,175.05,0.251,Hcmc,social,15,4,Thursday
O0030895,C00402,2024-11-14,359.11,0.351,Hcmc,paid_search,12,4,Thursday
O0030896,C01049,2024-11-14,205.5,0.376,Hcmc,paid_search,20,4,Thursday
O0030897,C00164,2024-11-14,337.68,0.344,Hanoi,paid_search,14,4,Thursday
O0030898,C04084,2024-11-14,286.31,0.388,Hcmc,email,23,4,Thursday
O0030899,C01396,2024-11-14,224.88,0.32,Danang,social,20,4,Thursday
O0030900,C00314,2024-11-14,152.63,0.265,Hanoi,paid_search,20,4,Thursday
O0030901,C04614,2024-11-14,285.05,0.33,Taipei,referral,20,4,Thursday
O0030902,C00046,2024-11-14,213.19,0.344,Danang,paid_search,14,4,Thursday
O0030903,C00538,2024-11-14,223.51,0.391,Danang,paid_search,22,4,Thursday
O0030904,C01825,2024-11-14,219.68,0.291,Hcmc,social,13,4,Thursday
O0030905,C03027,2024-11-14,303.62,0.45,Hcmc,organic,15,4,Thursday
O0030906,C04412,2024-11-14,328.02,0.29,Hanoi,referral,14,4,Thursday
O0030907,C03119,2024-11-14,303.45,0.372,Hcmc,organic,15,4,Thursday
O0030908,C03977,2024-11-14,263.92,0.395,Hanoi,email,16,4,Thursday
O0030909,C04015,2024-11-14,343.42,0.363,Hcmc,email,13,4,Thursday
O0030910,C00531,2024-11-14,249.89,0.401,Taipei,paid_search,21,4,Thursday
O0030911,C03748,2024-11-14,312.2,0.275,Hcmc,email,13,4,Thursday
O0030912,C04281,2024-11-14,328.0,0.371,Hcmc,email,10,4,Thursday
O0030913,C01804,2024-11-14,229.5,0.335,Hanoi,social,14,4,Thursday
O0030914,C03706,2024-11-14,155.78,0.299,Hcmc,email,15,4,Thursday
O0030915,C00865,2024-11-14,272.58,0.315,Hcmc,paid_search,14,4,Thursday
O0030916,C01666,2024-11-14,250.71,0.285,Hcmc,social,20,4,Thursday
O0030917,C00520,2024-11-14,226.19,0.36,Danang,paid_search,13,4,Thursday
O0030918,C03007,2024-11-14,233.68,0.397,Danang,organic,20,4,Thursday
O0030919,C00579,2024-11-14,353.48,0.369,Hcmc,paid_search,20,4,Thursday
O0030920,C03547,2024-11-14,259.62,0.43,Taipei,email,21,4,Thursday
O0030921,C03686,2024-11-14,295.08,0.287,Taipei,email,22,4,Thursday
O0030922,C03605,2024-11-15,249.88,0.389,Hcmc,email,14,5,Friday
O0030923,C02490,2024-11-15,270.56,0.284,Hcmc,social,23,5,Friday
O0030924,C04292,2024-11-15,408.28,0.378,Hcmc,email,21,5,Friday
O0030925,C03985,2024-11-15,361.24,0.389,Hcmc,email,10,5,Friday
O0030926,C01376,2024-11-15,311.11,0.45,Hanoi,social,15,5,Friday
O0030927,C02370,2024-11-15,302.72,0.38,Hcmc,social,13,5,Friday
O0030928,C01410,2024-11-15,222.38,0.391,Danang,social,20,5,Friday
O0030929,C04677,2024-11-15,231.37,0.45,Hanoi,referral,15,5,Friday
O0030930,C01290,2024-11-15,184.76,0.253,Hanoi,social,20,5,Friday
O0030931,C04615,2024-11-15,226.23,0.337,Taipei,referral,20,5,Friday
O0030932,C03189,2024-11-15,330.49,0.323,Taipei,organic,22,5,Friday
O0030933,C01025,2024-11-15,267.09,0.267,Hanoi,paid_search,22,5,Friday
O0030934,C01703,2024-11-15,376.29,0.393,Hcmc,social,14,5,Friday
O0030935,C03589,2024-11-15,180.08,0.449,Hcmc,email,21,5,Friday
O0030936,C03794,2024-11-15,210.19,0.348,Hanoi,email,14,5,Friday
O0030937,C03458,2024-11-15,297.14,0.398,Hcmc,organic,21,5,Friday
O0030938,C04262,2024-11-15,305.65,0.365,Hanoi,email,20,5,Friday
O0030939,C03733,2024-11-15,233.42,0.354,Hanoi,email,15,5,Friday
O0030940,C00494,2024-11-15,341.76,0.44,Hcmc,paid_search,21,5,Friday
O0030941,C00097,2024-11-15,295.22,0.424,Hanoi,paid_search,22,5,Friday
O0030942,C02284,2024-11-15,198.5,0.45,Danang,social,13,5,Friday
O0030943,C04680,2024-11-15,257.83,0.272,Hcmc,referral,21,5,Friday
O0030944,C02531,2024-11-15,196.13,0.404,Hcmc,social,22,5,Friday
O0030945,C03068,2024-11-15,219.58,0.316,Danang,organic,21,5,Friday
O0030946,C02280,2024-11-15,378.23,0.352,Hcmc,social,20,5,Friday
O0030947,C00973,2024-11-15,216.43,0.267,Hanoi,paid_search,21,5,Friday
O0030948,C03367,2024-11-15,221.03,0.265,Taipei,organic,22,5,Friday
O0030949,C00813,2024-11-15,320.78,0.265,Hanoi,paid_search,21,5,Friday
O0030950,C03195,2024-11-15,315.82,0.313,Hcmc,organic,14,5,Friday
O0030951,C03977,2024-11-15,261.63,0.345,Hanoi,email,22,5,Friday
O0030952,C01842,2024-11-15,137.81,0.25,Taipei,social,20,5,Friday
O0030953,C04584,2024-11-15,316.65,0.45,Hcmc,referral,20,5,Friday
O0030954,C01236,2024-11-15,291.67,0.354,Taipei,paid_search,13,5,Friday
O0030955,C00666,2024-11-15,411.92,0.322,Taipei,paid_search,22,5,Friday
O0030956,C00168,2024-11-15,222.36,0.25,Hanoi,paid_search,20,5,Friday
O0030957,C00201,2024-11-15,282.16,0.383,Hcmc,paid_search,22,5,Friday
O0030958,C04626,2024-11-15,275.98,0.304,Hcmc,referral,20,5,Friday
O0030959,C01370,2024-11-15,269.44,0.432,Hcmc,social,20,5,Friday
O0030960,C03808,2024-11-15,200.0,0.308,Hcmc,email,16,5,Friday
O0030961,C02066,2024-11-15,243.08,0.32,Hcmc,social,13,5,Friday
O0030962,C04489,2024-11-15,392.58,0.25,Hcmc,referral,14,5,Friday
O0030963,C04946,2024-11-15,272.2,0.446,Hanoi,referral,15,5,Friday
O0030964,C02116,2024-11-15,247.06,0.327,Hcmc,social,18,5,Friday
O0030965,C01588,2024-11-15,199.73,0.422,Hcmc,social,21,5,Friday
O0030966,C04056,2024-11-15,413.06,0.325,Hcmc,email,20,5,Friday
O0030967,C01684,2024-11-15,208.29,0.354,Taipei,social,22,5,Friday
O0030968,C02427,2024-11-15,251.76,0.25,Hanoi,social,21,5,Friday
O0030969,C00906,2024-11-15,292.94,0.399,Hcmc,paid_search,15,5,Friday
O0030970,C03819,2024-11-15,195.44,0.419,Hanoi,email,18,5,Friday
O0030971,C02965,2024-11-15,156.46,0.282,Hanoi,organic,21,5,Friday
O0030972,C04290,2024-11-15,423.12,0.45,Taipei,email,20,5,Friday
O0030973,C04282,2024-11-16,262.59,0.296,Hcmc,email,15,6,Saturday
O0030974,C04054,2024-11-16,184.76,0.264,Hanoi,email,21,6,Saturday
O0030975,C00500,2024-11-16,341.28,0.432,Hanoi,paid_search,20,6,Saturday
O0030976,C01918,2024-11-16,376.17,0.339,Hcmc,social,13,6,Saturday
O0030977,C03373,2024-11-16,319.28,0.383,Taipei,organic,21,6,Saturday
O0030978,C02455,2024-11-16,283.74,0.25,Hcmc,social,13,6,Saturday
O0030979,C04656,2024-11-16,274.19,0.267,Hcmc,referral,21,6,Saturday
O0030980,C03299,2024-11-16,310.19,0.299,Hcmc,organic,20,6,Saturday
O0030981,C02986,2024-11-16,257.29,0.45,Hcmc,organic,21,6,Saturday
O0030982,C04776,2024-11-16,319.85,0.42,Hcmc,referral,23,6,Saturday
O0030983,C02554,2024-11-16,237.91,0.416,Hcmc,social,23,6,Saturday
O0030984,C00006,2024-11-16,231.99,0.255,Taipei,paid_search,20,6,Saturday
O0030985,C03340,2024-11-16,425.48,0.362,Hcmc,organic,21,6,Saturday
O0030986,C00816,2024-11-16,199.05,0.259,Hcmc,paid_search,15,6,Saturday
O0030987,C00301,2024-11-16,293.68,0.418,Hcmc,paid_search,13,6,Saturday
O0030988,C04704,2024-11-16,278.5,0.305,Hanoi,referral,20,6,Saturday
O0030989,C00534,2024-11-16,330.9,0.354,Taipei,paid_search,21,6,Saturday
O0030990,C01178,2024-11-16,372.9,0.344,Hcmc,paid_search,13,6,Saturday
O0030991,C02397,2024-11-16,216.77,0.356,Hanoi,social,13,6,Saturday
O0030992,C02925,2024-11-16,382.07,0.407,Hcmc,organic,23,6,Saturday
O0030993,C02294,2024-11-16,309.64,0.324,Hcmc,social,13,6,Saturday
O0030994,C01783,2024-11-16,304.22,0.45,Taipei,social,21,6,Saturday
O0030995,C02432,2024-11-16,315.85,0.356,Hcmc,social,21,6,Saturday
O0030996,C02939,2024-11-16,282.05,0.412,Danang,organic,22,6,Saturday
O0030997,C04694,2024-11-16,237.17,0.33,Hanoi,referral,21,6,Saturday
O0030998,C00972,2024-11-16,254.91,0.441,Hanoi,paid_search,14,6,Saturday
O0030999,C03605,2024-11-16,382.75,0.285,Hcmc,email,20,6,Saturday
O0031000,C02538,2024-11-16,192.32,0.384,Hcmc,social,13,6,Saturday
O0031001,C04424,2024-11-16,320.32,0.45,Hanoi,referral,23,6,Saturday
O0031002,C00878,2024-11-16,280.13,0.42,Hanoi,paid_search,21,6,Saturday
O0031003,C04015,2024-11-16,342.29,0.383,Hcmc,email,15,6,Saturday
O0031004,C03211,2024-11-16,345.38,0.271,Taipei,organic,20,6,Saturday
O0031005,C02914,2024-11-16,240.46,0.355,Danang,organic,20,6,Saturday
O0031006,C01953,2024-11-16,340.69,0.362,Danang,social,22,6,Saturday
O0031007,C02367,2024-11-16,259.73,0.335,Hcmc,social,13,6,Saturday
O0031008,C02190,2024-11-16,220.78,0.369,Taipei,social,21,6,Saturday
O0031009,C03335,2024-11-16,234.64,0.367,Hanoi,organic,13,6,Saturday
O0031010,C04737,2024-11-16,225.14,0.389,Hcmc,referral,20,6,Saturday
O0031011,C03335,2024-11-16,372.2,0.383,Hanoi,organic,15,6,Saturday
O0031012,C02301,2024-11-16,267.45,0.355,Hanoi,social,20,6,Saturday
O0031013,C00944,2024-11-16,324.01,0.376,Hanoi,paid_search,14,6,Saturday
O0031014,C03164,2024-11-16,300.2,0.34,Taipei,organic,14,6,Saturday
O0031015,C02606,2024-11-16,207.4,0.371,Danang,organic,13,6,Saturday
O0031016,C02588,2024-11-16,340.31,0.446,Hanoi,organic,20,6,Saturday
O0031017,C03922,2024-11-16,255.17,0.25,Hcmc,email,21,6,Saturday
O0031018,C03174,2024-11-16,241.37,0.435,Hanoi,organic,22,6,Saturday
O0031019,C03612,2024-11-16,219.52,0.43,Hcmc,email,15,6,Saturday
O0031020,C00827,2024-11-16,307.18,0.421,Hcmc,paid_search,15,6,Saturday
O0031021,C04120,2024-11-16,339.32,0.388,Hcmc,email,20,6,Saturday
O0031022,C04690,2024-11-16,325.72,0.295,Hcmc,referral,22,6,Saturday
